City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
294,okhotsk,59.3833,143.3,-17.75,83,100,5.9,RU,"02/13/23,04:25:35"
295,deputatskiy,69.3,139.9,-40.21,96,43,1.51,RU,"02/13/23,04:25:35"
296,shushtar,32.0455,48.8567,15.96,74,100,2.05,IR,"02/13/23,04:25:36"
297,hualmay,-11.0964,-77.6139,22.96,85,100,4.16,PE,"02/13/23,04:25:36"
298,dwarka,22.2394,68.9678,22.65,44,0,7.1,IN,"02/13/23,04:25:37"
299,gorbanesti,47.7833,26.85,-0.73,84,15,1.66,RO,"02/13/23,04:25:37"
300,sur,22.5667,59.5289,22.84,48,14,1.42,OM,"02/13/23,04:25:38"
301,barberton,-25.7884,31.0532,21.21,99,99,0.65,ZA,"02/13/23,04:25:38"
302,espinosa,-14.9261,-42.8192,20.6,76,3,2.67,BR,"02/13/23,04:25:39"
303,okha,53.5739,142.9478,-20.35,91,55,3.4,RU,"02/13/23,04:25:39"
304,dauphin,51.1494,-100.0502,-2.92,74,0,8.75,CA,"02/13/23,04:25:40"
305,alofi,-19.0595,-169.9187,25.94,89,100,1.54,NU,"02/13/23,04:25:40"
306,klaksvik,62.2266,-6.589,8.51,88,62,11.4,FO,"02/13/23,04:25:41"
307,kamenka,51.3223,42.7678,-5.78,95,100,6.41,RU,"02/13/23,04:25:41"
308,haines junction,60.7522,-137.5108,-5.03,68,90,4.63,CA,"02/13/23,04:25:42"
309,nicoya,10.1483,-85.452,23.77,72,2,6.34,CR,"02/13/23,04:25:42"
310,boende,-0.2167,20.8667,22.76,80,95,1.05,CD,"02/13/23,04:25:43"
311,portland,45.5234,-122.6762,7.65,87,100,3.13,US,"02/13/23,04:16:51"
312,hovd,48.0056,91.6419,-12.94,77,22,1.38,MN,"02/13/23,04:22:54"
313,salinopolis,-0.6136,-47.3561,25.76,88,49,4.39,BR,"02/13/23,04:23:42"
314,ust-maya,60.4167,134.5333,-25.39,91,97,2.06,RU,"02/13/23,04:25:44"
315,monrovia,6.3005,-10.7969,25.85,91,92,1.55,LR,"02/13/23,04:25:45"
316,carbonia,39.1672,8.5222,3.89,79,54,1.32,IT,"02/13/23,04:25:46"
317,makakilo city,21.3469,-158.0858,24.2,69,20,8.23,US,"02/13/23,04:25:46"
318,murgab,37.4966,61.9714,4.93,93,75,2.06,TM,"02/13/23,04:25:47"
319,petropavlovka,50.6114,105.3196,-13.4,84,24,1.41,RU,"02/13/23,04:25:48"
320,araguaina,-7.1911,-48.2072,23.21,71,18,1.31,BR,"02/13/23,04:25:49"
321,chimbote,-9.0853,-78.5783,22.36,85,100,1.92,PE,"02/13/23,04:24:00"
322,dickinson,29.4608,-95.0513,12.97,87,0,2.06,US,"02/13/23,04:25:49"
323,havre-saint-pierre,50.2334,-63.5986,-9.0,52,0,5.14,CA,"02/13/23,04:25:50"
324,inzer,54.2167,57.5556,-13.48,92,100,1.64,RU,"02/13/23,04:21:12"
325,ajdabiya,30.7554,20.2263,9.74,67,5,2.5,LY,"02/13/23,04:25:51"
326,manzhouli,49.6,117.4333,-14.38,84,6,5.72,CN,"02/13/23,04:25:51"
327,teknaf,20.8624,92.3058,26.92,40,0,3.49,BD,"02/13/23,04:25:52"
328,aklavik,68.2191,-135.0107,-36.45,99,76,2.55,CA,"02/13/23,04:25:52"
329,miram shah,33.0086,70.0697,10.73,25,24,1.18,PK,"02/13/23,04:25:53"
330,sal rei,16.1833,-22.9167,20.43,77,100,7.11,CV,"02/13/23,04:25:53"
331,koscierzyna,54.1223,17.9812,3.84,90,81,5.27,PL,"02/13/23,04:25:54"
332,garh maharaja,30.8339,71.9053,15.24,12,2,1.22,PK,"02/13/23,04:25:55"
333,sovetskiy,61.3614,63.5842,-11.01,96,100,4.0,RU,"02/13/23,04:25:55"
334,nyaunglebin,17.95,96.7333,30.5,31,0,1.94,MM,"02/13/23,04:25:56"
335,chunoyar,57.4467,97.3217,-14.21,83,97,0.92,RU,"02/13/23,04:25:56"
336,uddevalla,58.3478,11.9424,5.55,89,100,5.03,SE,"02/13/23,04:25:57"
337,quatre cocos,-20.2078,57.7625,27.83,70,21,7.14,MU,"02/13/23,04:25:57"
338,vorsma,55.9856,43.2717,-13.09,100,97,1.72,RU,"02/13/23,04:25:58"
339,carthage,36.8611,10.3316,9.74,76,20,2.06,TN,"02/13/23,04:25:59"
340,boa vista,2.8197,-60.6733,25.99,69,0,6.17,BR,"02/13/23,04:25:59"
341,dahegam,23.1667,72.8167,20.87,11,0,6.03,IN,"02/13/23,04:25:59"
342,stephenville,32.2207,-98.2023,11.07,39,0,3.09,US,"02/13/23,04:26:00"
343,betioky,-23.7167,44.3833,24.17,74,1,0.6,MG,"02/13/23,04:26:00"
344,teacapan,22.55,-105.75,19.82,73,90,1.33,MX,"02/13/23,04:26:01"
345,kisangani,0.5167,25.2,21.6,80,30,1.2,CD,"02/13/23,04:26:01"
346,nemuro,43.3236,145.575,-3.82,73,89,2.81,JP,"02/13/23,04:26:02"
347,sovetskaya gavan,48.9723,140.2878,-11.1,84,100,2.6,RU,"02/13/23,04:26:03"
348,kayes,14.0,-11.0,28.16,12,100,1.58,ML,"02/13/23,04:26:03"
349,chemal,51.4111,86.005,-7.09,89,100,0.35,RU,"02/13/23,04:26:03"
350,zhangjiakou,40.81,114.8794,-5.64,48,1,4.27,CN,"02/13/23,04:26:04"
351,flin flon,54.7682,-101.865,-12.9,97,15,1.6,CA,"02/13/23,04:26:05"
352,dongzhen,22.3797,110.9389,27.1,65,72,1.05,CN,"02/13/23,04:26:05"
353,tiwi,13.4667,123.6167,26.25,66,20,2.73,PH,"02/13/23,04:26:06"
354,moba,33.2288,105.0179,1.16,54,100,3.43,CN,"02/13/23,04:26:06"
355,adrar,20.5022,-10.0711,22.18,51,95,11.24,MR,"02/13/23,04:26:07"
356,geraldton,-28.7667,114.6,35.23,28,0,5.14,AU,"02/13/23,04:23:23"
357,serpa,37.9458,-7.5975,5.98,82,91,2.29,PT,"02/13/23,04:26:08"
358,saint-francois,46.4154,3.9054,-5.31,93,20,1.03,FR,"02/13/23,04:26:08"
359,ohangaron,40.9064,69.6383,1.08,51,100,0.55,UZ,"02/13/23,04:26:09"
360,tiksi,71.6872,128.8694,-39.85,99,65,2.56,RU,"02/13/23,04:26:10"
361,san quintin,30.4833,-115.95,11.67,71,95,2.74,MX,"02/13/23,04:23:35"
362,masuri,35.8488,128.1492,6.75,65,100,2.33,KR,"02/13/23,04:26:10"
363,aranos,-24.1333,19.1167,22.46,27,3,3.03,NA,"02/13/23,04:26:11"
364,vanimo,-2.6741,141.3028,28.63,76,94,4.23,PG,"02/13/23,04:26:12"
365,sorong,-0.8833,131.25,28.18,74,97,3.28,ID,"02/13/23,04:26:12"
366,visnes,59.3556,5.2242,6.23,93,100,1.03,NO,"02/13/23,04:26:13"
367,wembley,-31.9333,115.8,35.38,28,0,3.09,AU,"02/13/23,04:26:13"
368,bastia,42.6667,9.3333,8.5,74,0,2.57,FR,"02/13/23,04:26:14"
369,kaniama,-7.5667,24.1833,18.57,97,100,0.97,CD,"02/13/23,04:26:14"
370,banepa,27.6298,85.5214,11.18,58,20,1.54,NP,"02/13/23,04:26:15"
371,havelock,34.8791,-76.9013,8.97,92,100,8.75,US,"02/13/23,04:26:16"
372,sorland,67.667,12.6934,4.92,72,100,17.6,NO,"02/13/23,04:26:16"
373,alushta,44.6667,34.4167,-1.87,73,50,4.02,UA,"02/13/23,04:26:17"
374,arlit,18.7369,7.3853,18.44,29,3,1.2,NE,"02/13/23,04:26:17"
375,puerto leguizamo,-0.1934,-74.7819,22.03,96,74,0.91,CO,"02/13/23,04:26:18"
376,ulaanbaatar,47.9077,106.8832,-17.93,85,1,1.0,MN,"02/13/23,04:23:36"
377,oktyabrskiy,54.4815,53.471,-9.35,92,100,4.42,RU,"02/13/23,04:26:19"
378,kaeo,-35.1,173.7833,17.4,95,100,7.55,NZ,"02/13/23,04:26:19"
379,binga,-17.6203,27.3414,21.83,81,83,0.49,ZW,"02/13/23,04:26:20"
380,ganzhou,28.8184,115.4327,8.11,89,100,3.63,CN,"02/13/23,04:26:20"
381,selma,36.5708,-119.6121,9.95,93,0,2.57,US,"02/13/23,04:26:21"
382,waipawa,-41.4122,175.5153,15.68,78,100,6.54,NZ,"02/13/23,04:26:21"
383,ordynskoye,54.3656,81.8994,-15.32,94,93,3.43,RU,"02/13/23,04:26:22"
384,talnakh,69.4865,88.3972,-14.53,94,100,6.26,RU,"02/13/23,04:26:22"
385,kwakoa,-3.7667,37.7167,20.3,81,98,1.04,TZ,"02/13/23,04:26:23"
386,sao joaquim,-28.2939,-49.9317,12.79,98,7,1.34,BR,"02/13/23,04:26:23"
387,vikhorevka,56.1201,101.1636,-15.23,91,96,1.2,RU,"02/13/23,04:26:24"
388,torbat-e jam,35.244,60.6225,4.68,53,98,1.05,IR,"02/13/23,04:26:24"
389,takoradi,4.8845,-1.7554,25.9,90,99,2.28,GH,"02/13/23,04:26:25"
390,hay river,60.8156,-115.7999,-14.01,85,100,5.66,CA,"02/13/23,04:26:26"
391,jumla,29.2747,82.1838,15.66,13,0,1.71,NP,"02/13/23,04:26:26"
392,cayeli,41.0923,40.7292,5.4,65,100,2.85,TR,"02/13/23,04:26:27"
393,san carlos,9.6612,-68.5827,23.67,76,76,1.7,VE,"02/13/23,04:26:28"
394,matagami,49.7502,-77.6328,-8.94,86,100,3.6,CA,"02/13/23,04:26:28"
395,nueva londres,-25.4045,-56.5498,24.36,77,11,2.03,PY,"02/13/23,04:26:29"
396,maarianhamina,60.0973,19.9348,3.23,75,0,2.06,AX,"02/13/23,04:26:29"
397,koslan,63.4564,48.8989,-14.45,96,100,4.11,RU,"02/13/23,04:26:30"
398,mogadishu,2.0371,45.3438,22.93,88,0,4.63,SO,"02/13/23,04:26:30"
399,tutoia,-2.7619,-42.2744,26.01,88,37,4.16,BR,"02/13/23,04:26:31"
400,pochutla,15.7432,-96.4661,21.15,84,1,0.91,MX,"02/13/23,04:26:31"
401,songkhla,6.8333,100.6667,31.03,60,96,2.6,TH,"02/13/23,04:26:32"
402,sehithwa,-20.4667,22.7167,21.42,49,75,3.04,BW,"02/13/23,04:26:33"
403,peleduy,59.6289,112.7406,-11.4,89,100,4.36,RU,"02/13/23,04:26:33"
404,boma,7.0805,-2.1697,21.85,97,66,0.82,GH,"02/13/23,04:26:34"
405,la ronge,55.1001,-105.2842,-9.86,92,20,1.54,CA,"02/13/23,04:26:34"
406,novo aripuana,-5.1206,-60.3797,23.38,99,90,1.2,BR,"02/13/23,04:26:35"
407,dingle,10.9995,122.6711,28.02,71,66,4.81,PH,"02/13/23,04:26:36"
408,naples,40.8333,14.25,11.53,64,20,5.14,IT,"02/13/23,04:26:36"
409,daloa,6.8774,-6.4502,24.23,85,55,1.45,CI,"02/13/23,04:26:37"
410,yamada,39.4667,141.95,2.85,98,100,2.62,JP,"02/13/23,04:26:38"
411,loiza,18.4313,-65.8802,24.48,78,20,2.06,PR,"02/13/23,04:26:38"
412,beringovskiy,63.05,179.3167,-28.17,89,55,3.02,RU,"02/13/23,04:26:39"
413,surt,31.2089,16.5887,13.52,61,100,3.17,LY,"02/13/23,04:26:39"
414,kentau,43.5206,68.5094,-0.25,39,100,1.54,KZ,"02/13/23,04:26:40"
415,ahipara,-35.1667,173.1667,17.86,95,100,13.21,NZ,"02/13/23,04:26:40"
416,belturbet,54.1,-7.45,5.82,86,52,4.39,IE,"02/13/23,04:26:41"
417,neerijnen,51.8317,5.2819,7.24,83,15,2.78,NL,"02/13/23,04:26:41"
418,dangriga,16.9692,-88.2321,22.12,72,99,3.37,BZ,"02/13/23,04:25:25"
419,beloha,-25.1667,45.05,24.84,74,0,3.27,MG,"02/13/23,04:20:14"
420,te anau,-45.4167,167.7167,24.79,33,68,1.07,NZ,"02/13/23,04:26:42"
421,pisco,-13.7,-76.2167,24.03,83,0,3.09,PE,"02/13/23,04:25:12"
422,vanavara,60.34,102.2797,-16.67,91,44,1.7,RU,"02/13/23,04:26:42"
423,nivala,63.9167,24.9667,2.05,77,100,6.19,FI,"02/13/23,04:26:43"
424,muroto,33.2833,134.15,13.72,86,100,5.19,JP,"02/13/23,04:26:44"
425,bonthe,7.5264,-12.505,24.38,90,14,1.12,SL,"02/13/23,04:26:44"
426,krasnoye-na-volge,57.5125,41.2419,-11.11,95,100,3.87,RU,"02/13/23,04:26:45"
427,pundaguitan,6.3711,126.1689,27.13,76,100,3.19,PH,"02/13/23,04:26:45"
428,port blair,11.6667,92.75,28.02,65,100,2.06,IN,"02/13/23,04:26:45"
429,lasa,46.6166,10.7002,1.49,61,6,1.18,IT,"02/13/23,04:26:46"
430,kathmandu,27.7167,85.3167,12.12,58,20,1.54,NP,"02/13/23,04:17:02"
431,casper,42.8666,-106.3131,-2.67,54,0,8.75,US,"02/13/23,04:26:30"
432,palauig,15.435,119.9045,28.09,60,0,4.0,PH,"02/13/23,04:26:47"
433,shaowu,27.3409,117.4831,13.32,93,100,2.27,CN,"02/13/23,04:26:48"
434,kloulklubed,7.0419,134.2556,28.28,83,100,6.13,PW,"02/13/23,04:26:48"
435,sumenep,-7.0167,113.8667,28.49,70,77,2.66,ID,"02/13/23,04:26:48"
436,biak,-0.9131,122.8766,29.88,62,100,2.19,ID,"02/13/23,04:26:49"
437,kui buri,12.0828,99.8543,31.73,51,34,2.89,TH,"02/13/23,04:26:49"
438,calbuco,-41.768,-73.1273,7.56,72,15,3.5,CL,"02/13/23,04:26:41"
439,jiuquan,39.7432,98.5174,-2.95,62,100,0.92,CN,"02/13/23,04:26:50"
440,dzaoudzi,-12.7887,45.2699,26.94,89,40,1.54,YT,"02/13/23,04:26:51"
441,warka,51.7843,21.1909,4.44,92,100,4.96,PL,"02/13/23,04:26:51"
442,santa maria,-29.6842,-53.8069,21.63,43,0,2.84,BR,"02/13/23,04:23:10"
443,baruun-urt,46.6806,113.2792,-12.13,70,3,4.29,MN,"02/13/23,04:26:26"
444,marawi,7.9986,124.2928,23.72,78,97,2.28,PH,"02/13/23,04:26:52"
445,payo,-3.7508,103.6372,31.31,50,99,1.19,ID,"02/13/23,04:26:52"
446,avera,33.194,-82.5271,6.73,91,47,3.86,US,"02/13/23,04:26:53"
447,azad shahr,34.7909,48.5707,-7.73,93,100,1.03,IR,"02/13/23,04:26:53"
448,touros,-5.1989,-35.4608,26.89,78,87,6.5,BR,"02/13/23,04:26:54"
449,sao joao da barra,-21.6403,-41.0511,24.22,91,100,3.67,BR,"02/13/23,04:26:55"
450,brae,60.3964,-1.353,8.18,78,98,7.56,GB,"02/13/23,04:26:55"
451,kita,13.0349,-9.4895,25.52,12,44,2.04,ML,"02/13/23,04:26:56"
452,preobrazheniye,42.9019,133.9064,-2.23,43,3,1.03,RU,"02/13/23,04:26:56"
453,roebourne,-20.7833,117.1333,34.67,49,4,5.15,AU,"02/13/23,04:26:57"
454,bonavista,48.6499,-53.1147,-4.46,84,70,8.06,CA,"02/13/23,04:26:57"
455,ngunguru,-35.6167,174.5,20.22,95,100,12.64,NZ,"02/13/23,04:26:58"
456,karratha,-20.7377,116.8463,34.62,48,10,5.5,AU,"02/13/23,04:26:58"
457,skjervoy,70.0311,20.9714,3.0,98,100,13.02,NO,"02/13/23,04:26:59"
458,onalaska,43.8844,-91.2351,0.51,79,0,2.06,US,"02/13/23,04:26:59"
459,dicabisagan,17.0818,122.4157,27.92,61,87,3.11,PH,"02/13/23,04:27:00"
460,san rafael,-34.6177,-68.3301,24.14,38,0,3.98,AR,"02/13/23,04:27:00"
461,sistranda,63.7256,8.834,7.98,79,98,15.15,NO,"02/13/23,04:27:01"
462,kango,0.1943,10.0951,24.14,98,52,0.61,GA,"02/13/23,04:27:01"
463,varlamovo,53.1897,48.4226,-8.79,97,98,1.95,RU,"02/13/23,04:27:01"
464,byron bay,-28.65,153.6167,28.3,82,33,3.62,AU,"02/13/23,04:27:02"
465,tabou,4.423,-7.3528,26.14,88,23,2.52,CI,"02/13/23,04:27:02"
466,illela,13.7292,5.2975,20.14,18,1,5.95,NG,"02/13/23,04:27:03"
467,skelleftea,64.7507,20.9528,4.44,70,100,9.26,SE,"02/13/23,04:27:04"
468,san luis,-33.295,-66.3356,28.99,38,0,4.94,AR,"02/13/23,04:27:04"
469,gwadar,25.1216,62.3254,21.76,48,96,0.83,PK,"02/13/23,04:27:05"
470,port pirie,-33.1833,138.0167,26.47,26,0,7.18,AU,"02/13/23,04:27:06"
471,shingu,33.7333,135.9833,12.12,93,100,1.89,JP,"02/13/23,04:27:06"
472,usinsk,65.9939,57.5281,-15.69,99,80,5.6,RU,"02/13/23,04:27:07"
473,lillooet,50.6856,-121.942,4.3,95,65,2.36,CA,"02/13/23,04:27:07"
474,port hedland,-20.3167,118.5667,35.03,66,18,4.63,AU,"02/13/23,04:27:08"
475,tazovskiy,67.4667,78.7,-12.55,91,100,8.19,RU,"02/13/23,04:27:09"
476,anadyr,64.75,177.4833,-29.72,76,20,7.0,RU,"02/13/23,04:27:09"
477,saint anthony,45.0205,-93.218,-0.22,83,0,3.6,US,"02/13/23,04:27:10"
478,lodingen,68.414,15.9951,2.08,90,100,15.41,NO,"02/13/23,04:22:42"
479,lufilufi,-13.8745,-171.5986,29.88,73,98,4.18,WS,"02/13/23,04:27:11"
480,santa isabel do rio negro,-0.4139,-65.0192,23.42,96,98,0.66,BR,"02/13/23,04:27:11"
481,poum,-20.2333,164.0167,26.05,62,1,8.14,NC,"02/13/23,04:27:12"
482,sosnovo-ozerskoye,52.5249,111.5418,-14.67,78,9,3.14,RU,"02/13/23,04:27:13"
483,lompoc,34.6391,-120.4579,10.33,79,91,7.6,US,"02/13/23,04:27:13"
484,yakeshi,49.2833,120.7333,-17.4,91,100,3.41,CN,"02/13/23,04:27:14"
485,muana,-1.5283,-49.2167,23.6,95,33,1.72,BR,"02/13/23,04:27:14"
486,sabang,5.8933,95.3214,27.52,75,100,3.23,ID,"02/13/23,04:27:15"
487,trofors,65.5333,13.4063,4.93,90,100,10.22,NO,"02/13/23,04:27:15"
488,camacha,33.0833,-16.3333,15.68,77,40,3.6,PT,"02/13/23,04:27:16"
489,leirvik,59.7798,5.5005,7.57,84,93,0.67,NO,"02/13/23,04:27:16"
490,mabaruma,8.2,-59.7833,21.74,99,95,1.22,GY,"02/13/23,04:27:17"
491,atar,20.5169,-13.0499,22.99,55,100,5.51,MR,"02/13/23,04:27:17"
492,las margaritas,16.3167,-91.9833,11.0,94,60,3.02,MX,"02/13/23,04:27:18"
493,kargasok,59.0556,80.8572,-16.63,96,78,2.7,RU,"02/13/23,04:27:18"
494,verkhnyaya toyma,62.2349,44.9985,-9.68,94,100,4.24,RU,"02/13/23,04:27:19"
495,blackwater,-23.5833,148.8833,38.42,18,0,2.42,AU,"02/13/23,04:27:19"
496,saint george,37.1041,-113.5841,11.33,40,0,7.72,US,"02/13/23,04:22:58"
497,fredericksburg,38.3032,-77.4605,4.54,94,100,4.12,US,"02/13/23,04:18:22"
498,kavaratti,10.5669,72.642,26.92,75,30,2.79,IN,"02/13/23,04:27:20"
499,tateyama,34.9833,139.8667,10.96,93,100,4.63,JP,"02/13/23,04:27:21"
500,yerofey pavlovich,53.9667,121.9667,-11.14,69,81,1.32,RU,"02/13/23,04:27:21"
501,kerema,-7.9631,145.7785,30.14,65,63,2.72,PG,"02/13/23,04:27:22"
502,coos bay,43.3665,-124.2179,8.99,91,100,2.57,US,"02/13/23,04:24:13"
503,abu samrah,35.3029,37.1841,3.16,76,0,1.83,SY,"02/13/23,04:27:22"
504,charters towers,-20.1,146.2667,35.25,23,43,2.35,AU,"02/13/23,04:27:23"
505,metro,-5.1131,105.3067,29.35,60,93,1.78,ID,"02/13/23,04:27:24"
506,freeport,40.6576,-73.5832,5.27,80,100,6.69,US,"02/13/23,04:27:24"
507,korla,41.7597,86.1469,0.27,67,7,1.47,CN,"02/13/23,04:27:24"
508,nanzhang,31.7765,111.8386,3.7,92,100,4.39,CN,"02/13/23,04:27:25"
509,porto belo,-27.1578,-48.5531,24.53,84,17,1.4,BR,"02/13/23,04:27:26"
510,culaman,5.9603,125.6586,27.69,73,100,0.89,PH,"02/13/23,04:27:26"
511,talavera,15.6167,120.9333,31.78,42,6,0.85,PH,"02/13/23,04:27:27"
512,mandalgovi,45.7625,106.2708,-8.82,41,3,3.62,MN,"02/13/23,04:27:27"
513,wooster,40.8051,-81.9351,3.64,68,0,1.54,US,"02/13/23,04:27:27"
514,bongandanga,1.5,21.05,23.83,52,100,1.51,CD,"02/13/23,04:27:28"
515,paita,-5.0892,-81.1144,24.29,81,91,3.16,PE,"02/13/23,04:27:28"
516,shubarshi,48.5872,57.1869,-11.06,95,78,2.93,KZ,"02/13/23,04:27:29"
517,morant bay,17.8815,-76.4093,24.79,81,5,2.87,JM,"02/13/23,04:27:30"
518,lano,10.1725,11.4715,20.36,23,20,2.53,NG,"02/13/23,04:27:31"
519,yoichi,43.2039,140.7703,-0.46,74,86,1.97,JP,"02/13/23,04:27:31"
520,lhokseumawe,5.1801,97.1507,28.7,69,62,1.08,ID,"02/13/23,04:27:32"
521,garden city,42.3256,-83.331,4.97,72,0,3.09,US,"02/13/23,04:23:09"
522,vila velha,-20.3297,-40.2925,25.97,87,20,3.09,BR,"02/13/23,04:27:32"
523,naron,43.5167,-8.1528,12.79,69,87,3.53,ES,"02/13/23,04:27:33"
524,katobu,-4.9408,122.5276,28.4,74,92,6.03,ID,"02/13/23,04:27:34"
525,trairi,-3.2778,-39.2689,25.1,90,93,2.96,BR,"02/13/23,04:24:54"
526,krasnoborsk,61.5598,45.934,-10.33,89,100,4.12,RU,"02/13/23,04:27:34"
527,college,64.8569,-147.8028,-15.23,85,100,2.06,US,"02/13/23,04:27:35"
528,belyy,55.8402,32.9419,-1.88,96,100,4.71,RU,"02/13/23,04:27:35"
529,qarqin,37.4185,66.0436,6.09,58,100,4.78,AF,"02/13/23,04:27:36"
530,jalu,29.0331,21.5482,8.45,62,1,3.35,LY,"02/13/23,04:27:36"
531,the valley,18.217,-63.0578,24.92,73,3,9.89,AI,"02/13/23,04:27:37"
532,kieta,-6.2167,155.6333,29.09,72,100,3.47,PG,"02/13/23,04:27:37"
533,harrisonville,38.6533,-94.3488,8.95,58,0,1.54,US,"02/13/23,04:27:38"
534,svetlaya,46.5389,138.3297,-5.85,39,26,3.01,RU,"02/13/23,04:27:39"
535,dickson,36.077,-87.3878,6.24,41,20,2.57,US,"02/13/23,04:27:22"
536,astaneh-ye ashrafiyeh,37.2596,49.9444,1.96,80,20,1.04,IR,"02/13/23,04:27:39"
537,benguela,-12.5763,13.4055,23.14,81,96,1.47,AO,"02/13/23,04:27:40"
538,nuuk,64.1835,-51.7216,-26.0,78,0,3.84,GL,"02/13/23,04:24:27"
539,maniitsoq,65.4167,-52.9,-23.73,91,31,3.37,GL,"02/13/23,04:27:40"
540,sao raimundo das mangabeiras,-7.0219,-45.4811,24.1,59,8,1.67,BR,"02/13/23,04:27:41"
541,key west,24.5557,-81.7826,24.0,56,0,5.14,US,"02/13/23,04:25:58"
542,ust-kuyga,70.0167,135.6,-42.84,99,94,2.99,RU,"02/13/23,04:27:42"
543,yerbogachen,61.2767,108.0108,-16.05,93,62,3.47,RU,"02/13/23,04:27:42"
544,karakol,42.4907,78.3936,-7.2,67,42,0.14,KG,"02/13/23,04:27:42"
545,ucluelet,48.9329,-125.5528,7.83,93,87,1.79,CA,"02/13/23,04:27:43"
546,alexandria,31.2156,29.9553,9.3,62,63,4.76,EG,"02/13/23,04:27:44"
547,harlingen,26.1906,-97.6961,15.67,67,0,2.57,US,"02/13/23,04:24:46"
548,langham,52.3668,-106.9679,-2.09,92,79,2.45,CA,"02/13/23,04:27:44"
549,nicolas bravo,18.45,-88.9167,20.45,68,99,0.9,MX,"02/13/23,04:27:45"
550,labuhan,-6.8844,112.2051,28.65,68,92,4.44,ID,"02/13/23,04:27:46"
551,ibb,13.9667,44.1833,14.23,11,7,2.77,YE,"02/13/23,04:27:46"
552,jian,27.1172,114.9793,9.81,90,100,5.06,CN,"02/13/23,04:27:46"
553,bulawayo,-20.15,28.5833,18.15,89,100,3.52,ZW,"02/13/23,04:27:47"
554,camopi,3.1655,-52.3158,22.21,100,100,0.6,GF,"02/13/23,04:27:47"
555,omboue,-1.5746,9.2618,25.84,89,99,1.72,GA,"02/13/23,04:27:48"
556,tokur,53.1333,132.9,-19.78,88,100,0.7,RU,"02/13/23,04:27:49"
557,banes,20.9625,-75.7186,22.82,84,22,1.08,CU,"02/13/23,04:27:49"
558,clyde river,70.4692,-68.5914,-36.87,74,0,2.57,CA,"02/13/23,04:27:50"
559,lagoa,39.05,-27.9833,14.23,87,100,9.24,PT,"02/13/23,04:27:50"
560,praia da vitoria,38.7333,-27.0667,15.42,82,75,10.86,PT,"02/13/23,04:27:51"
